year,region,
2016,Midsouth,
2016,Midsouth,
2016,Midsouth,
2016,Midsouth,
2016,Midsouth,
2016,Midsouth,
2016,Midsouth,
2016,Midsouth,
2016,Midsouth,
2016,Midsouth,
2016,Midsouth,
2016,Midsouth,
2016,Midsouth,
2016,Midsouth,
2016,Midsouth,
2016,Midsouth,
2016,Midsouth,
2016,Midsouth,
2016,Midsouth,
2016,Midsouth,
2016,Midsouth,
2016,Midsouth,
2016,Nashville,
2016,Nashville,
2016,Nashville,
2016,Nashville,
2016,Nashville,
2016,Nashville,
2016,Nashville,
2016,Nashville,
2016,Nashville,
2016,Nashville,
2016,Nashville,
2016,Nashville,
2016,Nashville,
2016,Nashville,
2016,Nashville,
2016,Nashville,
2016,Nashville,
2016,Nashville,
2016,Nashville,
2016,Nashville,
2016,Nashville,
2016,Nashville,
2016,Nashville,
2016,Nashville,
2016,Nashville,
2016,Nashville,
2016,Nashville,
2016,Nashville,
2016,Nashville,
2016,Nashville,
2016,Nashville,
2016,Nashville,
2016,Nashville,
2016,Nashville,
2016,Nashville,
2016,Nashville,
2016,Nashville,
2016,Nashville,
2016,Nashville,
2016,Nashville,
2016,Nashville,
2016,Nashville,
2016,Nashville,
2016,Nashville,
2016,Nashville,
2016,Nashville,
2016,Nashville,
2016,Nashville,
2016,Nashville,
2016,Nashville,
2016,Nashville,
2016,Nashville,
2016,NewOrleansMobile,
2016,NewOrleansMobile,
2016,NewOrleansMobile,
2016,NewOrleansMobile,
2016,NewOrleansMobile,
2016,NewOrleansMobile,
2016,NewOrleansMobile,
2016,NewOrleansMobile,
2016,NewOrleansMobile,
2016,NewOrleansMobile,
2016,NewOrleansMobile,
2016,NewOrleansMobile,
2016,NewOrleansMobile,
2016,NewOrleansMobile,
2016,NewOrleansMobile,
2016,NewOrleansMobile,
2016,NewOrleansMobile,
2016,NewOrleansMobile,
2016,NewOrleansMobile,
2016,NewOrleansMobile,
2016,NewOrleansMobile,
2016,NewOrleansMobile,
2016,NewOrleansMobile,
2016,NewOrleansMobile,
2016,NewOrleansMobile,
2016,NewOrleansMobile,
2016,NewOrleansMobile,
2016,NewOrleansMobile,
2016,NewOrleansMobile,
2016,NewOrleansMobile,
2016,NewOrleansMobile,
2016,NewOrleansMobile,
2016,NewOrleansMobile,
2016,NewOrleansMobile,
2016,NewOrleansMobile,
2016,NewOrleansMobile,
2016,NewOrleansMobile,
2016,NewOrleansMobile,
2016,NewOrleansMobile,
2016,NewOrleansMobile,
2016,NewOrleansMobile,
2016,NewOrleansMobile,
2016,NewOrleansMobile,
2016,NewOrleansMobile,
2016,NewOrleansMobile,
2016,NewOrleansMobile,
2016,NewOrleansMobile,
2016,NewOrleansMobile,
2016,NewOrleansMobile,
2016,NewOrleansMobile,
2016,NewOrleansMobile,
2016,NewOrleansMobile,
2016,NewYork,
2016,NewYork,
2016,NewYork,
2016,NewYork,
2016,NewYork,
2016,NewYork,
2016,NewYork,
2016,NewYork,
2016,NewYork,
2016,NewYork,
2016,NewYork,
2016,NewYork,
2016,NewYork,
2016,NewYork,
2016,NewYork,
2016,NewYork,
2016,NewYork,
2016,NewYork,
2016,NewYork,
2016,NewYork,
2016,NewYork,
2016,NewYork,
2016,NewYork,
2016,NewYork,
2016,NewYork,
2016,NewYork,
2016,NewYork,
2016,NewYork,
2016,NewYork,
2016,NewYork,
2016,NewYork,
2016,NewYork,
2016,NewYork,
2016,NewYork,
2016,NewYork,
2016,NewYork,
2016,NewYork,
2016,NewYork,
2016,NewYork,
2016,NewYork,
2016,NewYork,
2016,NewYork,
2016,NewYork,
2016,NewYork,
2016,NewYork,
2016,NewYork,
2016,NewYork,
2016,NewYork,
2016,NewYork,
2016,NewYork,
2016,NewYork,
2016,NewYork,
2016,Northeast,
2016,Northeast,
2016,Northeast,
2016,Northeast,
2016,Northeast,
2016,Northeast,
2016,Northeast,
2016,Northeast,
2016,Northeast,
2016,Northeast,
2016,Northeast,
2016,Northeast,
2016,Northeast,
2016,Northeast,
2016,Northeast,
2016,Northeast,
2016,Northeast,
2016,Northeast,
2016,Northeast,
2016,Northeast,
2016,Northeast,
2016,Northeast,
2016,Northeast,
2016,Northeast,
2016,Northeast,
2016,Northeast,
2016,Northeast,
2016,Northeast,
2016,Northeast,
2016,Northeast,
2016,Northeast,
2016,Northeast,
2016,Northeast,
2016,Northeast,
2016,Northeast,
2016,Northeast,
2016,Northeast,
2016,Northeast,
2016,Northeast,
2016,Northeast,
2016,Northeast,
2016,Northeast,
2016,Northeast,
2016,Northeast,
2016,Northeast,
2016,Northeast,
2016,Northeast,
2016,Northeast,
2016,Northeast,
2016,Northeast,
2016,Northeast,
2016,Northeast,
2016,NorthernNewEngland,
2016,NorthernNewEngland,
2016,NorthernNewEngland,
2016,NorthernNewEngland,
2016,NorthernNewEngland,
2016,NorthernNewEngland,
2016,NorthernNewEngland,
2016,NorthernNewEngland,
2016,NorthernNewEngland,
2016,NorthernNewEngland,
2016,NorthernNewEngland,
2016,NorthernNewEngland,
2016,NorthernNewEngland,
2016,NorthernNewEngland,
2016,NorthernNewEngland,
2016,NorthernNewEngland,
2016,NorthernNewEngland,
2016,NorthernNewEngland,
2016,NorthernNewEngland,
2016,NorthernNewEngland,
2016,NorthernNewEngland,
2016,NorthernNewEngland,
2016,NorthernNewEngland,
2016,NorthernNewEngland,
2016,NorthernNewEngland,
2016,NorthernNewEngland,
2016,NorthernNewEngland,
2016,NorthernNewEngland,
2016,NorthernNewEngland,
2016,NorthernNewEngland,
2016,NorthernNewEngland,
2016,NorthernNewEngland,
2016,NorthernNewEngland,
2016,NorthernNewEngland,
2016,NorthernNewEngland,
2016,NorthernNewEngland,
2016,NorthernNewEngland,
2016,NorthernNewEngland,
2016,NorthernNewEngland,
2016,NorthernNewEngland,
2016,NorthernNewEngland,
2016,NorthernNewEngland,
2016,NorthernNewEngland,
2016,NorthernNewEngland,
2016,NorthernNewEngland,
2016,NorthernNewEngland,
2016,NorthernNewEngland,
2016,NorthernNewEngland,
2016,NorthernNewEngland,
2016,NorthernNewEngland,
2016,NorthernNewEngland,
2016,NorthernNewEngland,
2016,Orlando,
2016,Orlando,
2016,Orlando,
2016,Orlando,
2016,Orlando,
2016,Orlando,
2016,Orlando,
2016,Orlando,
2016,Orlando,
2016,Orlando,
2016,Orlando,
2016,Orlando,
2016,Orlando,
2016,Orlando,
2016,Orlando,
2016,Orlando,
2016,Orlando,
2016,Orlando,
2016,Orlando,
2016,Orlando,
2016,Orlando,
2016,Orlando,
2016,Orlando,
2016,Orlando,
2016,Orlando,
2016,Orlando,
2016,Orlando,
2016,Orlando,
2016,Orlando,
2016,Orlando,
2016,Orlando,
2016,Orlando,
2016,Orlando,
2016,Orlando,
2016,Orlando,
2016,Orlando,
2016,Orlando,
2016,Orlando,
2016,Orlando,
2016,Orlando,
2016,Orlando,
2016,Orlando,
2016,Orlando,
2016,Orlando,
2016,Orlando,
2016,Orlando,
2016,Orlando,
2016,Orlando,
2016,Orlando,
2016,Orlando,
2016,Orlando,
2016,Orlando,
2016,Philadelphia,
2016,Philadelphia,
2016,Philadelphia,
2016,Philadelphia,
2016,Philadelphia,
2016,Philadelphia,
2016,Philadelphia,
2016,Philadelphia,
2016,Philadelphia,
2016,Philadelphia,
2016,Philadelphia,
2016,Philadelphia,
2016,Philadelphia,
2016,Philadelphia,
2016,Philadelphia,
2016,Philadelphia,
2016,Philadelphia,
2016,Philadelphia,
2016,Philadelphia,
2016,Philadelphia,
2016,Philadelphia,
2016,Philadelphia,
2016,Philadelphia,
2016,Philadelphia,
2016,Philadelphia,
2016,Philadelphia,
2016,Philadelphia,
2016,Philadelphia,
2016,Philadelphia,
2016,Philadelphia,
2016,Philadelphia,
2016,Philadelphia,
2016,Philadelphia,
2016,Philadelphia,
2016,Philadelphia,
2016,Philadelphia,
2016,Philadelphia,
2016,Philadelphia,
2016,Philadelphia,
2016,Philadelphia,
2016,Philadelphia,
2016,Philadelphia,
2016,Philadelphia,
2016,Philadelphia,
2016,Philadelphia,
2016,Philadelphia,
2016,Philadelphia,
2016,Philadelphia,
2016,Philadelphia,
2016,Philadelphia,
2016,Philadelphia,
2016,Philadelphia,
2016,PhoenixTucson,
2016,PhoenixTucson,
2016,PhoenixTucson,
2016,PhoenixTucson,
2016,PhoenixTucson,
2016,PhoenixTucson,
2016,PhoenixTucson,
2016,PhoenixTucson,
2016,PhoenixTucson,
2016,PhoenixTucson,
2016,PhoenixTucson,
2016,PhoenixTucson,
2016,PhoenixTucson,
2016,PhoenixTucson,
2016,PhoenixTucson,
2016,PhoenixTucson,
2016,PhoenixTucson,
2016,PhoenixTucson,
2016,PhoenixTucson,
2016,PhoenixTucson,
2016,PhoenixTucson,
2016,PhoenixTucson,
2016,PhoenixTucson,
2016,PhoenixTucson,
2016,PhoenixTucson,
2016,PhoenixTucson,
2016,PhoenixTucson,
2016,PhoenixTucson,
2016,PhoenixTucson,
2016,PhoenixTucson,
2016,PhoenixTucson,
2016,PhoenixTucson,
2016,PhoenixTucson,
2016,PhoenixTucson,
2016,PhoenixTucson,
2016,PhoenixTucson,
2016,PhoenixTucson,
2016,PhoenixTucson,
2016,PhoenixTucson,
2016,PhoenixTucson,
2016,PhoenixTucson,
2016,PhoenixTucson,
2016,PhoenixTucson,
2016,PhoenixTucson,
2016,PhoenixTucson,
2016,PhoenixTucson,
2016,PhoenixTucson,
2016,PhoenixTucson,
2016,PhoenixTucson,
2016,PhoenixTucson,
2016,PhoenixTucson,
2016,PhoenixTucson,
2016,Pittsburgh,
2016,Pittsburgh,
2016,Pittsburgh,
2016,Pittsburgh,
2016,Pittsburgh,
2016,Pittsburgh,
2016,Pittsburgh,
2016,Pittsburgh,
2016,Pittsburgh,
2016,Pittsburgh,
2016,Pittsburgh,
2016,Pittsburgh,
2016,Pittsburgh,
2016,Pittsburgh,
2016,Pittsburgh,
2016,Pittsburgh,
2016,Pittsburgh,
2016,Pittsburgh,
2016,Pittsburgh,
2016,Pittsburgh,
2016,Pittsburgh,
2016,Pittsburgh,
2016,Pittsburgh,
2016,Pittsburgh,
2016,Pittsburgh,
2016,Pittsburgh,
2016,Pittsburgh,
2016,Pittsburgh,
2016,Pittsburgh,
2016,Pittsburgh,
2016,Pittsburgh,
2016,Pittsburgh,
2016,Pittsburgh,
2016,Pittsburgh,
2016,Pittsburgh,
2016,Pittsburgh,
2016,Pittsburgh,
2016,Pittsburgh,
2016,Pittsburgh,
2016,Pittsburgh,
2016,Pittsburgh,
2016,Pittsburgh,
2016,Pittsburgh,
2016,Pittsburgh,
2016,Pittsburgh,
2016,Pittsburgh,
2016,Pittsburgh,
2016,Pittsburgh,
2016,Pittsburgh,
2016,Pittsburgh,
2016,Pittsburgh,
2016,Pittsburgh,
2016,Plains,
2016,Plains,
2016,Plains,
2016,Plains,
2016,Plains,
2016,Plains,
2016,Plains,
2016,Plains,
2016,Plains,
2016,Plains,
2016,Plains,
2016,Plains,
2016,Plains,
2016,Plains,
2016,Plains,
2016,Plains,
2016,Plains,
2016,Plains,
2016,Plains,
2016,Plains,
2016,Plains,
2016,Plains,
2016,Plains,
2016,Plains,
2016,Plains,
2016,Plains,
2016,Plains,
2016,Plains,
2016,Plains,
2016,Plains,
2016,Plains,
2016,Plains,
2016,Plains,
2016,Plains,
2016,Plains,
2016,Plains,
2016,Plains,
2016,Plains,
2016,Plains,
2016,Plains,
2016,Plains,
2016,Plains,
2016,Plains,
2016,Plains,
2016,Plains,
2016,Plains,
2016,Plains,
2016,Plains,
2016,Plains,
2016,Plains,
2016,Plains,
2016,Plains,
2016,Portland,
2016,Portland,
2016,Portland,
2016,Portland,
2016,Portland,
2016,Portland,
2016,Portland,
2016,Portland,
2016,Portland,
2016,Portland,
2016,Portland,
2016,Portland,
2016,Portland,
2016,Portland,
2016,Portland,
2016,Portland,
2016,Portland,
2016,Portland,
2016,Portland,
2016,Portland,
2016,Portland,
2016,Portland,
2016,Portland,
2016,Portland,
2016,Portland,
2016,Portland,
2016,Portland,
2016,Portland,
2016,Portland,
2016,Portland,
2016,Portland,
2016,Portland,
2016,Portland,
2016,Portland,
2016,Portland,
2016,Portland,
2016,Portland,
2016,Portland,
2016,Portland,
2016,Portland,
2016,Portland,
2016,Portland,
2016,Portland,
2016,Portland,
2016,Portland,
2016,Portland,
2016,Portland,
2016,Portland,
2016,Portland,
2016,Portland,
2016,Portland,
2016,Portland,
2016,RaleighGreensboro,
2016,RaleighGreensboro,
2016,RaleighGreensboro,
2016,RaleighGreensboro,
2016,RaleighGreensboro,
2016,RaleighGreensboro,
2016,RaleighGreensboro,
2016,RaleighGreensboro,
2016,RaleighGreensboro,
2016,RaleighGreensboro,
2016,RaleighGreensboro,
2016,RaleighGreensboro,
2016,RaleighGreensboro,
2016,RaleighGreensboro,
2016,RaleighGreensboro,
2016,RaleighGreensboro,
2016,RaleighGreensboro,
2016,RaleighGreensboro,
2016,RaleighGreensboro,
2016,RaleighGreensboro,
2016,RaleighGreensboro,
2016,RaleighGreensboro,
2016,RaleighGreensboro,
2016,RaleighGreensboro,
2016,RaleighGreensboro,
2016,RaleighGreensboro,
2016,RaleighGreensboro,
2016,RaleighGreensboro,
2016,RaleighGreensboro,
2016,RaleighGreensboro,
2016,RaleighGreensboro,
2016,RaleighGreensboro,
2016,RaleighGreensboro,
2016,RaleighGreensboro,
2016,RaleighGreensboro,
2016,RaleighGreensboro,
2016,RaleighGreensboro,
2016,RaleighGreensboro,
2016,RaleighGreensboro,
2016,RaleighGreensboro,
2016,RaleighGreensboro,
2016,RaleighGreensboro,
2016,RaleighGreensboro,
2016,RaleighGreensboro,
2016,RaleighGreensboro,
2016,RaleighGreensboro,
2016,RaleighGreensboro,
2016,RaleighGreensboro,
2016,RaleighGreensboro,
2016,RaleighGreensboro,
2016,RaleighGreensboro,
2016,RaleighGreensboro,
2016,RichmondNorfolk,
2016,RichmondNorfolk,
2016,RichmondNorfolk,
2016,RichmondNorfolk,
2016,RichmondNorfolk,
2016,RichmondNorfolk,
2016,RichmondNorfolk,
2016,RichmondNorfolk,
2016,RichmondNorfolk,
2016,RichmondNorfolk,
2016,RichmondNorfolk,
2016,RichmondNorfolk,
2016,RichmondNorfolk,
2016,RichmondNorfolk,
2016,RichmondNorfolk,
2016,RichmondNorfolk,
2016,RichmondNorfolk,
2016,RichmondNorfolk,
2016,RichmondNorfolk,
2016,RichmondNorfolk,
2016,RichmondNorfolk,
2016,RichmondNorfolk,
2016,RichmondNorfolk,
2016,RichmondNorfolk,
2016,RichmondNorfolk,
2016,RichmondNorfolk,
2016,RichmondNorfolk,
2016,RichmondNorfolk,
2016,RichmondNorfolk,
2016,RichmondNorfolk,
2016,RichmondNorfolk,
2016,RichmondNorfolk,
2016,RichmondNorfolk,
2016,RichmondNorfolk,
2016,RichmondNorfolk,
2016,RichmondNorfolk,
2016,RichmondNorfolk,
2016,RichmondNorfolk,
2016,RichmondNorfolk,
2016,RichmondNorfolk,
2016,RichmondNorfolk,
2016,RichmondNorfolk,
2016,RichmondNorfolk,
2016,RichmondNorfolk,
2016,RichmondNorfolk,
2016,RichmondNorfolk,
2016,RichmondNorfolk,
2016,RichmondNorfolk,
2016,RichmondNorfolk,
2016,RichmondNorfolk,
2016,RichmondNorfolk,
2016,RichmondNorfolk,
2016,Roanoke,
2016,Roanoke,
2016,Roanoke,
2016,Roanoke,
2016,Roanoke,
2016,Roanoke,
2016,Roanoke,
2016,Roanoke,
2016,Roanoke,
2016,Roanoke,
2016,Roanoke,
2016,Roanoke,
2016,Roanoke,
2016,Roanoke,
2016,Roanoke,
2016,Roanoke,
2016,Roanoke,
2016,Roanoke,
2016,Roanoke,
2016,Roanoke,
2016,Roanoke,
2016,Roanoke,
2016,Roanoke,
2016,Roanoke,
2016,Roanoke,
2016,Roanoke,
2016,Roanoke,
2016,Roanoke,
2016,Roanoke,
2016,Roanoke,
2016,Roanoke,
2016,Roanoke,
2016,Roanoke,
2016,Roanoke,
2016,Roanoke,
2016,Roanoke,
2016,Roanoke,
2016,Roanoke,
2016,Roanoke,
2016,Roanoke,
2016,Roanoke,
2016,Roanoke,
2016,Roanoke,
2016,Roanoke,
2016,Roanoke,
2016,Roanoke,
2016,Roanoke,
2016,Roanoke,
2016,Roanoke,
2016,Roanoke,
2016,Roanoke,
2016,Roanoke,
2016,Sacramento,
2016,Sacramento,
2016,Sacramento,
2016,Sacramento,
2016,Sacramento,
2016,Sacramento,
2016,Sacramento,
2016,Sacramento,
2016,Sacramento,
2016,Sacramento,
2016,Sacramento,
2016,Sacramento,
2016,Sacramento,
2016,Sacramento,
2016,Sacramento,
2016,Sacramento,
2016,Sacramento,
2016,Sacramento,
2016,Sacramento,
2016,Sacramento,
2016,Sacramento,
2016,Sacramento,
2016,Sacramento,
2016,Sacramento,
2016,Sacramento,
2016,Sacramento,
2016,Sacramento,
2016,Sacramento,
2016,Sacramento,
2016,Sacramento,
2016,Sacramento,
2016,Sacramento,
2016,Sacramento,
2016,Sacramento,
2016,Sacramento,
2016,Sacramento,
2016,Sacramento,
2016,Sacramento,
2016,Sacramento,
2016,Sacramento,
2016,Sacramento,
2016,Sacramento,
2016,Sacramento,
2016,Sacramento,
2016,Sacramento,
2016,Sacramento,
2016,Sacramento,
2016,Sacramento,
2016,Sacramento,
2016,Sacramento,
2016,Sacramento,
2016,Sacramento,
2016,SanDiego,
2016,SanDiego,
2016,SanDiego,
2016,SanDiego,
2016,SanDiego,
2016,SanDiego,
2016,SanDiego,
2016,SanDiego,
2016,SanDiego,
2016,SanDiego,
2016,SanDiego,
2016,SanDiego,
2016,SanDiego,
2016,SanDiego,
2016,SanDiego,
2016,SanDiego,
2016,SanDiego,
2016,SanDiego,
2016,SanDiego,
2016,SanDiego,
2016,SanDiego,
2016,SanDiego,
2016,SanDiego,
2016,SanDiego,
2016,SanDiego,
2016,SanDiego,
2016,SanDiego,
2016,SanDiego,
2016,SanDiego,
2016,SanDiego,
2016,SanDiego,
2016,SanDiego,
2016,SanDiego,
2016,SanDiego,
2016,SanDiego,
2016,SanDiego,
2016,SanDiego,
2016,SanDiego,
2016,SanDiego,
2016,SanDiego,
2016,SanDiego,
2016,SanDiego,
2016,SanDiego,
2016,SanDiego,
2016,SanDiego,
2016,SanDiego,
2016,SanDiego,
2016,SanDiego,
2016,SanDiego,
2016,SanDiego,
2016,SanDiego,
2016,SanDiego,
2016,SanFrancisco,
2016,SanFrancisco,
2016,SanFrancisco,
2016,SanFrancisco,
2016,SanFrancisco,
2016,SanFrancisco,
2016,SanFrancisco,
2016,SanFrancisco,
2016,SanFrancisco,
2016,SanFrancisco,
2016,SanFrancisco,
2016,SanFrancisco,
2016,SanFrancisco,
2016,SanFrancisco,
2016,SanFrancisco,
2016,SanFrancisco,
2016,SanFrancisco,
2016,SanFrancisco,
2016,SanFrancisco,
2016,SanFrancisco,
2016,SanFrancisco,
2016,SanFrancisco,
2016,SanFrancisco,
2016,SanFrancisco,
2016,SanFrancisco,
2016,SanFrancisco,
2016,SanFrancisco,
2016,SanFrancisco,
2016,SanFrancisco,
2016,SanFrancisco,
2016,SanFrancisco,
2016,SanFrancisco,
2016,SanFrancisco,
2016,SanFrancisco,
2016,SanFrancisco,
2016,SanFrancisco,
2016,SanFrancisco,
2016,SanFrancisco,
2016,SanFrancisco,
2016,SanFrancisco,
2016,SanFrancisco,
2016,SanFrancisco,
2016,SanFrancisco,
2016,SanFrancisco,
2016,SanFrancisco,
2016,SanFrancisco,
2016,SanFrancisco,
2016,SanFrancisco,
2016,SanFrancisco,
2016,SanFrancisco,
2016,SanFrancisco,
2016,SanFrancisco,
2016,Seattle,
2016,Seattle,
2016,Seattle,
2016,Seattle,
2016,Seattle,
2016,Seattle,
2016,Seattle,
2016,Seattle,
2016,Seattle,
2016,Seattle,
2016,Seattle,
2016,Seattle,
2016,Seattle,
2016,Seattle,
2016,Seattle,
2016,Seattle,
2016,Seattle,
2016,Seattle,
2016,Seattle,
2016,Seattle,
2016,Seattle,
2016,Seattle,
2016,Seattle,
2016,Seattle,
2016,Seattle,
2016,Seattle,
2016,Seattle,
2016,Seattle,
2016,Seattle,
2016,Seattle,
2016,Seattle,
2016,Seattle,
2016,Seattle,
2016,Seattle,
2016,Seattle,
2016,Seattle,
2016,Seattle,
2016,Seattle,
2016,Seattle,
2016,Seattle,
2016,Seattle,
2016,Seattle,
2016,Seattle,
2016,Seattle,
2016,Seattle,
2016,Seattle,
2016,Seattle,
2016,Seattle,
2016,Seattle,
2016,Seattle,
2016,Seattle,
2016,Seattle,
2016,SouthCarolina,
2016,SouthCarolina,
2016,SouthCarolina,
2016,SouthCarolina,
2016,SouthCarolina,
2016,SouthCarolina,
2016,SouthCarolina,
2016,SouthCarolina,
2016,SouthCarolina,
2016,SouthCarolina,
2016,SouthCarolina,
2016,SouthCarolina,
2016,SouthCarolina,
2016,SouthCarolina,
2016,SouthCarolina,
2016,SouthCarolina,
2016,SouthCarolina,
2016,SouthCarolina,
2016,SouthCarolina,
2016,SouthCarolina,
2016,SouthCarolina,
2016,SouthCarolina,
2016,SouthCarolina,
2016,SouthCarolina,
2016,SouthCarolina,
2016,SouthCarolina,
2016,SouthCarolina,
2016,SouthCarolina,
2016,SouthCarolina,
2016,SouthCarolina,
2016,SouthCarolina,
2016,SouthCarolina,
2016,SouthCarolina,
2016,SouthCarolina,
2016,SouthCarolina,
2016,SouthCarolina,
2016,SouthCarolina,
2016,SouthCarolina,
2016,SouthCarolina,
2016,SouthCarolina,
2016,SouthCarolina,
2016,SouthCarolina,
2016,SouthCarolina,
2016,SouthCarolina,
2016,SouthCarolina,
2016,SouthCarolina,
2016,SouthCarolina,
2016,SouthCarolina,
2016,SouthCarolina,
2016,SouthCarolina,
2016,SouthCarolina,
2016,SouthCarolina,
2016,SouthCentral,
2016,SouthCentral,
2016,SouthCentral,
2016,SouthCentral,
2016,SouthCentral,
2016,SouthCentral,
2016,SouthCentral,
2016,SouthCentral,
2016,SouthCentral,
2016,SouthCentral,
2016,SouthCentral,
2016,SouthCentral,
2016,SouthCentral,
2016,SouthCentral,
2016,SouthCentral,
2016,SouthCentral,
2016,SouthCentral,
2016,SouthCentral,
2016,SouthCentral,
2016,SouthCentral,
2016,SouthCentral,
2016,SouthCentral,
2016,SouthCentral,
2016,SouthCentral,
2016,SouthCentral,
2016,SouthCentral,
2016,SouthCentral,
2016,SouthCentral,
2016,SouthCentral,
2016,SouthCentral,
2016,SouthCentral,
2016,SouthCentral,
2016,SouthCentral,
2016,SouthCentral,
2016,SouthCentral,
2016,SouthCentral,
2016,SouthCentral,
2016,SouthCentral,
2016,SouthCentral,
2016,SouthCentral,
2016,SouthCentral,
2016,SouthCentral,
2016,SouthCentral,
2016,SouthCentral,
2016,SouthCentral,
2016,SouthCentral,
2016,SouthCentral,
2016,SouthCentral,
2016,SouthCentral,
2016,SouthCentral,
2016,SouthCentral,
2016,SouthCentral,
2016,Southeast,
2016,Southeast,
2016,Southeast,
2016,Southeast,
2016,Southeast,
2016,Southeast,
2016,Southeast,
2016,Southeast,
2016,Southeast,
2016,Southeast,
2016,Southeast,
2016,Southeast,
2016,Southeast,
2016,Southeast,
2016,Southeast,
2016,Southeast,
2016,Southeast,
2016,Southeast,
2016,Southeast,
2016,Southeast,
2016,Southeast,
2016,Southeast,
2016,Southeast,
2016,Southeast,
2016,Southeast,
2016,Southeast,
2016,Southeast,
2016,Southeast,
2016,Southeast,
2016,Southeast,
2016,Southeast,
2016,Southeast,
2016,Southeast,
2016,Southeast,
2016,Southeast,
2016,Southeast,
2016,Southeast,
2016,Southeast,
2016,Southeast,
2016,Southeast,
2016,Southeast,
2016,Southeast,
2016,Southeast,
2016,Southeast,
2016,Southeast,
2016,Southeast,
2016,Southeast,
2016,Southeast,
2016,Southeast,
2016,Southeast,
2016,Southeast,
2016,Southeast,
2016,Spokane,
2016,Spokane,
2016,Spokane,
2016,Spokane,
2016,Spokane,
2016,Spokane,
2016,Spokane,
2016,Spokane,
2016,Spokane,
2016,Spokane,
2016,Spokane,
2016,Spokane,
2016,Spokane,
2016,Spokane,
2016,Spokane,
2016,Spokane,
2016,Spokane,
2016,Spokane,
2016,Spokane,
2016,Spokane,
2016,Spokane,
2016,Spokane,
2016,Spokane,
2016,Spokane,
2016,Spokane,
2016,Spokane,
2016,Spokane,
2016,Spokane,
2016,Spokane,
2016,Spokane,
2016,Spokane,
2016,Spokane,
2016,Spokane,
2016,Spokane,
2016,Spokane,
2016,Spokane,
2016,Spokane,
2016,Spokane,
2016,Spokane,
2016,Spokane,
2016,Spokane,
2016,Spokane,
2016,Spokane,
2016,Spokane,
2016,Spokane,
2016,Spokane,
2016,Spokane,
2016,Spokane,
2016,Spokane,
2016,Spokane,
2016,Spokane,
2016,Spokane,
2016,StLouis,
2016,StLouis,
2016,StLouis,
2016,StLouis,
2016,StLouis,
2016,StLouis,
2016,StLouis,
2016,StLouis,
2016,StLouis,
2016,StLouis,
2016,StLouis,
2016,StLouis,
2016,StLouis,
2016,StLouis,
2016,StLouis,
2016,StLouis,
2016,StLouis,
2016,StLouis,
2016,StLouis,
2016,StLouis,
2016,StLouis,
2016,StLouis,
2016,StLouis,
2016,StLouis,
2016,StLouis,
2016,StLouis,
2016,StLouis,
2016,StLouis,
2016,StLouis,
2016,StLouis,
2016,StLouis,
2016,StLouis,
2016,StLouis,
2016,StLouis,
2016,StLouis,
2016,StLouis,
2016,StLouis,
2016,StLouis,
2016,StLouis,
2016,StLouis,
2016,StLouis,
2016,StLouis,
2016,StLouis,
2016,StLouis,
2016,StLouis,
2016,StLouis,
2016,StLouis,
2016,StLouis,
2016,StLouis,
2016,StLouis,
2016,StLouis,
2016,StLouis,
2016,Syracuse,
2016,Syracuse,
2016,Syracuse,
2016,Syracuse,
2016,Syracuse,
2016,Syracuse,
2016,Syracuse,
2016,Syracuse,
2016,Syracuse,
2016,Syracuse,
2016,Syracuse,
2016,Syracuse,
2016,Syracuse,
2016,Syracuse,
2016,Syracuse,
2016,Syracuse,
2016,Syracuse,
2016,Syracuse,
2016,Syracuse,
2016,Syracuse,
2016,Syracuse,
2016,Syracuse,
2016,Syracuse,
2016,Syracuse,
2016,Syracuse,
2016,Syracuse,
2016,Syracuse,
2016,Syracuse,
2016,Syracuse,
2016,Syracuse,
2016,Syracuse,
2016,Syracuse,
2016,Syracuse,
2016,Syracuse,
2016,Syracuse,
2016,Syracuse,
2016,Syracuse,
2016,Syracuse,
2016,Syracuse,
2016,Syracuse,
2016,Syracuse,
2016,Syracuse,
2016,Syracuse,
2016,Syracuse,
2016,Syracuse,
2016,Syracuse,
2016,Syracuse,
2016,Syracuse,
2016,Syracuse,
2016,Syracuse,
2016,Syracuse,
2016,Syracuse,
2016,Tampa,
2016,Tampa,
2016,Tampa,
2016,Tampa,
2016,Tampa,
2016,Tampa,
2016,Tampa,
2016,Tampa,
2016,Tampa,
2016,Tampa,
2016,Tampa,
2016,Tampa,
2016,Tampa,
2016,Tampa,
2016,Tampa,
2016,Tampa,
2016,Tampa,
2016,Tampa,
2016,Tampa,
2016,Tampa,
2016,Tampa,
2016,Tampa,
2016,Tampa,
2016,Tampa,
2016,Tampa,
2016,Tampa,
2016,Tampa,
2016,Tampa,
2016,Tampa,
2016,Tampa,
2016,Tampa,
2016,Tampa,
2016,Tampa,
2016,Tampa,
2016,Tampa,
2016,Tampa,
2016,Tampa,
2016,Tampa,
2016,Tampa,
2016,Tampa,
2016,Tampa,
2016,Tampa,
2016,Tampa,
2016,Tampa,
2016,Tampa,
2016,Tampa,
2016,Tampa,
2016,Tampa,
2016,Tampa,
2016,Tampa,
2016,Tampa,
2016,Tampa,
2016,TotalUS,
2016,TotalUS,
2016,TotalUS,
2016,TotalUS,
